,reviewId,content,score,at,replyContent,appVersion,application
12077,3a4efaae-fe24-4c6b-acdc-396086f3bb00,Sangat mambantu untuk melihat perkembngan janin dan prkembangan anak,5,2022-09-02 10:22:21,"Halo, Parent eqlima Nidhea Pamela! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊",2.12.4,Asian Parent
34659,7d8d4ae1-9229-442b-bcab-73752aa15830,Alhamdulillah aplikasi yg bagus karna bisa memantau keadaan bayi apa yg harus di lakukan dan apa yg tidak boleh dilakukan terima kasih 🙏,5,2021-02-26 05:02:27,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.0,Asian Parent
78529,ae0c565f-d12b-4b3c-81cb-3a62605acab4,aplikasi nya sangat membantu bagi ibu hamil.. pernah juga di telpon dari customer care hallo bumil dengan mendapatkan informasi yang sangat membantu. terimakasih hallo bumil,5,2019-01-17 16:42:44,"Dear Bunda noverina nobe, terima kasih kembali sudah memercayai aplikasi Hallobumil sebagai pendamping kehamilan Bunda. Semoga Bunda dan keluarga sehat selalu :) ^in",1.16,Hallobumil
29649,5e36ab16-3379-4bc5-a449-c4014cdf5588,Nice,5,2021-06-13 09:55:52,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.11,Asian Parent
8191,d73acb95-88ea-430f-9f4c-05f0d3fb959c,"Sudah di Update di perbaharui, tapi mau lihat komentar yang lainnya loading lama nggk bisa dibuka.",1,2023-02-11 19:48:49,"Hai, Parent Tesalonika Langoni29! Kami mohon maaf sebesar-besarnya atas kendala yang Parent hadapi, kami sedang berusaha mengatasinya ya. Tunggu update dari kami. Terima kasih! (Jangan lupa bintang 5-nya!) 😊",2.12.20,Asian Parent
5038,3f4962db-51c6-40de-a660-5cc1c0a01dbc,Sangat membantu,5,2024-01-22 21:17:13,"Hai, Parent Ismi NurHaLifah! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.13.5,Asian Parent
38128,2518d4fe-5f04-4eaf-8cd6-6bc46b8ac790,Biar bintang yg bicara,5,2020-12-03 20:45:48,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.14,Asian Parent
4878,fc376c3a-221d-42da-96f6-6429a6a0ab0d,"Dari awal sampai lahir masih percaya dengan app ini, bagus dan sangat membantu untuk saya yang merupakan first mom, membantu hingga dalam pantauan pertumbuhan anak baik dari dalam kandungan bahkan sampai lahir dan tumbuh menjadi anak. Tampilan yang lembut juga membuat gak bosan dan tidak terasa kaku, berbagi informasi seperti adanya grup yang di sesuaikan mengurangi kecemasan buat first mom yang belum mengerti, dari semua app dalam membantu memantau pertumbuhan, app ini lebih sangat lengkap.",5,2024-01-26 01:20:03,"Hai, Parent Gracia Julita! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",,Asian Parent
4580,c4939dda-4046-4ee8-af01-4c27a7d1f392,"Aplikasi ini sangat bagus karena fiturnya yg lengkap, kita bisa memantau perkembangan janin di setiap pertambahan usianya, disertai artikel bermanfaat seputar kehamilan, melahirkan, menyusui, makanan yg dianjurkan atau yg sebaiknya dihindari, bisa bertanya jawab dan sharing pengalaman dengan ibu hamil lainnya, banyak resep menu yg sehat juga, ada resep MPAsi, itu semua pasti bakal bermanfaat bukan sampai melahirkan saja, setelah bayi lahir pun pasti aplikasi ini akan tetap berguna pokoknya^ ^",5,2024-02-01 09:07:13,"Hai, Parent Reva Marlianti! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.13.5,Asian Parent
71353,50376cf7-55ec-4b30-8e81-35ad7d574118,good app with lots of information,5,2019-04-06 10:59:55,Thank you for your kind words!,2.2.9,Asian Parent
68645,f0dee4aa-11eb-42b2-aa88-e1bd41dabfa4,Its good app...for helping a new mum,5,2020-01-08 08:16:15,"Hi Haide! Thank you for your positive feedback. We really appreciate it! ❤️ We hope our app features will help you and your family in many ways. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.6,Asian Parent
9683,2cf897be-decf-49d2-8e29-68b116209697,Biar bintang yg berkata❣,5,2022-11-13 13:15:46,"Hai, Parent Zakiatul Majidah! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.11,Asian Parent
67202,9ae6b670-6807-4ebf-a837-17d5e670173b,❤️❤️❤️❤️,5,2020-06-03 07:06:49,"Hai, Al Nour! Terima kasih di atas review yang positif. ❤ Kami sangat menghargainya. Semoga semua ciri-ciri dalam aplikasi theAsianparent dapat memberi manfaat kepada anda, bayi dan keluarga! Oh ya, jangan lupa ajak sekali geng anda untuk sama-sama aktif dalam aplikasi ini ya? 😊 Terima kasih, dan jangan lupa beri 5⭐juga!",2.6.17,Asian Parent
226,f48081c1-bed5-4532-be2d-ee12f2e7a1cd,jadi tau perkembangan janin..,5,2024-01-04 08:08:00,,4.1.1,Diary Bunda
59137,cd96c45f-9072-4ff0-9d12-25929d7389c6,Cool,5,2022-08-15 12:38:23,,2.12.3,Asian Parent
90374,6c563298-5f75-4ab6-bdd7-0d1941fce485,Alhamdulillah terimakasih banyak sangat bermanfaat,5,2024-10-04 10:47:17,"Halo AyBun, terima kasih atas review positifnya. Kami senang dapat membantu AyBun dalam mendampingi si Kecil melalui aplikasi. Silakan ajak teman-teman AyBun menggunakan aplikasi Tentang Anak juga ya, agar mendapatkan manfaat dari fitur-fiturnya! 😊

",,Teman Bumil
59925,11cc6559-b2b6-46ae-bcec-329da2409bce,"Sangat berguna, khususnya untuk kehamilan ke 3 agar tidak lupa perkembangan bayi.",5,2022-04-14 13:30:02,"Halo, Parent Sofia Ratu! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊",2.10.16,Asian Parent
75455,7459d3cf-aa97-474d-bd4b-2b2e386a1ab6,👍,1,2019-10-27 04:43:33,"Dear Mama Sartika Syukur, apabila menurut Mama aplikasi Hallobumil membantu silakan dapat memberi bintang 5 ya. Salam hangat :) ^in",,Hallobumil
86887,82f5a959-497a-47d2-8ad3-124287211f81,"Gak bisa login, verifikasinya ke email jg gk masuk 😏",4,2019-09-06 11:32:32,"Hi Mums!

Mohon  maaf atas ketidaknyamanannya. Saat ini kami masih terus mengembangkan aplikasi Teman Bumil agar semakin mempermudah Mums dalam memperoleh informasi. Ditunggu perkembangan terbaru dari Teman Bumil ya, Mums! :)",1.9.3,Teman Bumil
59362,74959bb8-43a4-4b14-86e5-338c7666ecab,Super helpful na app ever❤️,5,2022-07-11 06:49:02,,2.11.9,Asian Parent
40688,02095c5e-f06c-4208-91d6-8b77c4d55fde,Bagus,5,2020-10-01 21:12:30,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.11,Asian Parent
26311,0998d9b6-e765-48fa-bbe1-9b55e099787f,"Bagus, tapi bahasanya inggris",3,2021-09-17 07:42:40,"Halo Bunda, terima kasih untuk umpan baliknya ya. Bisa kok Bunda, Bunda hanya perlu mengunjungi laman profil Bunda, lalu edit kolom bahasa menjadi “Bahasa Indo”. Atau Bunda bisa klik di sini: https://community.theasianparent.com/user/edit/$slug Terima kasih dan semoga membantu.",2.9.28,Asian Parent
66932,264e9e5d-36b9-40fd-bc17-f180e743937b,I learn a lot,5,2020-06-26 21:52:54,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.6.17,Asian Parent
44570,7d1597e2-ac85-4b81-bc89-65ddd73c6d84,Aplikasinya sgt membantu untuk ibu2 yg baru punya baby,5,2020-04-18 15:56:10,"Hai, Bunda! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
81654,779ce5ce-48ec-478d-9a7d-77e805d55747,"dengan aplikasi teman bumil banyak sekali pengetahuan² yg diperoleh . khususnya bagi saya yg notabene nya baru akan menjadi new mom . banyak konten² yg bagus , dan fitur² bermanfaat di teman bumil",5,2022-10-16 09:38:00,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.16.0,Teman Bumil
65925,73c8ee72-8a4c-430d-b35c-c64aa7aff2a0,Good apps & info,5,2020-10-08 07:27:40,"Hi Intan! Thank you for your positive feedback. We really appreciate it! ❤️ We hope our app features will help you and your family in many ways. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊 Thank you!",2.7.11,Asian Parent
18329,16bb4b47-6668-4ecd-b901-3abd0f808e18,"Alhamdulillah ..dengan adanya Aplikasi theAsianparent ini saya bisa mendapatkan info seputar kehamilan, anak, dan info menarik lainnya",5,2022-02-10 08:06:18,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
52319,cd475a6b-4610-44d4-8bbe-68093d87b14f,"Sangat membantu, banyak yg sharing jugak, jadi untuk saya ibu baru ya ini sangatlah membantu dan menyenangkan bersama temen online baru",5,2019-06-25 14:16:11,"Hi, Bunda! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.1,Asian Parent
36863,1a7fe600-02c2-4880-9965-97e1690e99e6,Sangat membatu untuk memantau kehamilan dan perkembangan anak,5,2020-12-31 18:44:49,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.1,Asian Parent
58071,d16600a3-d4e9-4284-adea-c98d7ba82914,Very functional,5,2023-02-24 12:14:11,,2.12.20,Asian Parent
30923,51b8e440-f51a-4cf9-b1ba-aa66086d07de,Mantul,5,2021-05-02 13:59:59,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
7950,96b8d9f7-31aa-45c4-848f-88d5e3d0bb8c,Good aplikasi ibu dan anak,5,2023-02-20 09:12:46,"Hai, Parent Marya Lorenza! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.20,Asian Parent
13361,8fc870e6-2ac7-42eb-a770-759b7d9600df,"Dari Hamil sampe sekarang udah melahirkan masih tetep pake Aplikasi Asianparent. Keren banget pokonya, selalu membantu dalam pengetahuan dan ulasan👍 banyak fitur dan artikel untuk menambah wawasan. Bagus banget pokonya! Sukses selalu Asianparent",5,2022-07-25 01:58:12,"Halo, Parent Defira Anjaswari. Terima kasih atas review positifnya. Kami senang Parent bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.9.13,Asian Parent
13756,17601eec-9fe4-4db7-ad7c-1e4ef1b1ab82,Sangat membantu bumil terutama di awal kehamilannya,5,2022-06-29 19:02:45,"Hai, Parent Wina Hasanah! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.6,Asian Parent
79046,cdae266d-a956-42b1-ba80-8f57535c33c6,"Sangat membantu ibu2 yg mau jadi konten kreator, yg bisa menghasil kan cuma dati rumah, banyak pengetahuan yg didapat dari para ahli, pokoknya sangat membantu..",5,2024-05-09 18:14:39,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.22.3,Teman Bumil
13814,66784523-95b0-4c13-aec8-457596830dad,aplikasi sangat membantu,5,2022-06-28 13:37:07,"Hai, Parent Metha Maharani! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.6,Asian Parent
880,7f7741c3-6be8-485b-9764-fd9a4e37baca,"Setelah di update catatan kehamilan hilang, bikin males buat lagi😑",1,2021-06-02 00:26:31,,3.0.9,Diary Bunda
82914,384f2baf-8ccb-4002-9575-03628ec0386e,Dari anak ke3 dan sekarang anak ke4saya udah pake aplikasi teman bumil.karna menurut saya teman bumil sangat membantu.pokoknya top deh teman bumil,5,2022-08-15 00:46:55,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.14.0,Teman Bumil
53888,e2b20815-0142-45ee-80c8-b3f27dbe3866,ok,5,2019-04-22 19:34:16,"Halo, Iwan Sinonoman Sunda. Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur yang tersedia di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami.😊",,Asian Parent
16695,7755c95c-b09b-475c-bb8a-1741e1eb5d10,"Bagus, dan sekarang lebih bagus daripada dulu. Tapi ada minusnya sih, ibu2 di TAP toxic dan kasar. Upload foto maternity kelihatan perut aja dikatain kasar banget. Mungkin bisa jadi bahan evaluasi utk memfilter org2 toxic seperti itu, krn pengguna TAP kan ibu2 hamil dan punya anak yg sensitif bgt hatinya. Kata2 mereka gak bgt sih menurutku utk para bumil dan busui.",5,2022-03-12 22:17:42,"Hai, Bunda! Terima kasih atas feedback-nya. Kami juga mohon maaf atas ketidaknyamanannya yang dilakukan oleh beberapa pengguna TAP. Bila Bunda melihat postingan atau jawaban yang tidak ""pantas"", silahkan laporkan pada kami (beserta link postingan) ke email app.feedback@theasianparent.com sehingga bisa segera kami tindaklanjuti. Terima kasih.
",2.10.14,Asian Parent
41398,754cd0da-993d-48ee-a146-3eb8754747fa,"Aplikasi yg sangat bermanfaat untuk mengetahui perkembangan anak sesuai dg usianya. Dan juga banyak info soal parenting di sini, jadi banyak membantu lah, apalagi buat yg kurang berpengalaman seperti saya. Thank you theAsianparent.",5,2020-09-14 13:14:34,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
7077,8ed6bead-db7d-4739-baa5-bdbebab6bb23,"Byk info dr hamil lanjut tumbuh kembang si anak, tadinya mau uninstall pas udah lahiran jadi ga jadi deh.. lanjutkan.",4,2023-05-22 18:45:01,"Halo, Parent Loti Witsaly! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi seputar kehamilan, pregnancy, perkembangan janin, bayi dan parenting di aplikasi ini. Jangan lupa juga cek fitur resep kami untuk mengetahui resep makanan terbaik untuk ibu hamill, ibu menyusui dan anak bayi 😊",2.12.23,Asian Parent
56672,727d2d59-efe9-4212-a5b2-239057fb5ddd,Good,5,2024-02-28 07:53:45,"Hi Hezwina! Your glowing review warms our heart - we really appreciate it ❤️ We hope you continue to find our app useful as we accompany you on your parenting journey. We promise to keep improving your experience, too. Don't forget to invite your friends to join theAsianparent app community! 😊",2.13.5,Asian Parent
