,reviewId,content,score,at,replyContent,appVersion,application
47306,b5322b73-b263-46ad-838e-42fd28b93bd1,App mendukung utk mengetahui apa yg blm saya ketahui di kehamilan pertama saya 🤗 semoga makin update,5,2020-01-01 05:23:51,"Halo, Bunda Yuni. Terima kasih atas review positifnya. Kami senang Bunda mendapatkan manfaat positif dan informasi akurat seputar parenting dari aplikasi ini. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.6,Asian Parent
13609,4dad8e7e-224c-4eb1-b269-30b02f28297c,"Dari awal hamil sampai melahirkan , msih pakai asian parent , karna selain byk info bermanfaat saat hamil, byk info bermanfaat juga buat bayiku.",5,2022-07-05 09:40:31,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.11.7,Asian Parent
43559,53fd1dcb-9950-40b5-bc30-4d26657ce693,Dabest👍,5,2020-06-11 00:34:52,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.6.17,Asian Parent
61384,2ec5f7ad-b130-4115-82d0-cb52af8a3dde,nice,5,2021-11-15 19:06:22,"Hai, Parent Nurhasanah Amir! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.10.3,Asian Parent
43410,1fe7f715-41eb-42bb-a534-914d3a7d9448,Sukaa,5,2020-06-15 21:25:17,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.17,Asian Parent
47222,9c57cc7b-71b2-4b97-9b21-4d28e20ccf7f,Mantul,5,2020-01-04 23:41:10,"Hi, Bunda Khoiri! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
68820,e6faefcd-74e2-4706-91a7-3720e891e3e7,Super helpful especially like me on soon to be mom,5,2019-12-21 10:21:10,"Hi, Rose! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.9,Asian Parent
22693,6ec5c634-3436-41cc-8569-d7065bbccd7f,"TheAsianparent sangat membantu para moms, tentang kehamilan, menyusui dan perkembangan si kecil, serta makanan yg boleh di konsumsi saat hamil, saat menyusui , dan juga makanan apa saja yg tidak boleh di konsumsi ibu menyusui, best lah pokok nya theAsianparent. ❤",5,2021-11-21 22:15:36,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.5,Asian Parent
59971,3e484f24-5fc0-4d05-a267-f1a9c29f6ef8,👍👍👍👍👍,5,2022-04-09 02:31:00,,2.10.16,Asian Parent
45945,679d8752-37d7-446e-ab96-2e7dc7ff43ad,"Di download gak bisa""👎",1,2020-02-28 03:55:52,"Halo Bunda. Mohon maaf atas masalah yang terjadi. Silakan periksa jaringan internet Anda. Jika Bunda masih mengalami hal yang sama, silakan kirimkan e-mail ke app.feedback@theasianparent.com. Jika Anda menyukai aplikasi ini, boleh dong dikasih bintang 5 sekalian? Ehehe.",,Asian Parent
33346,5314d181-8cda-4c74-8ac4-86b6bbafb8f1,Keren,5,2021-03-24 17:37:50,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.9.0,Asian Parent
38268,ba48b3bd-59bc-4356-aca9-32b3a3593baf,Ok bgt,5,2020-11-29 16:48:14,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.13,Asian Parent
21824,8e0e29ae-4602-4b03-8c7e-e15e8453ca11,Sangat memberi informasi yang bermanfaat bagi semua kalangan terutama momy2 yang baru punya baby,5,2021-12-05 11:51:11,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊
",2.10.5,Asian Parent
35541,61d9587a-c076-47b0-b6a9-5c91907f70f3,Aplikasi bagus dan sangat membantu,5,2021-02-01 03:57:42,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.12,Asian Parent
5473,d44f0b13-a51c-4f97-96d1-23741fc74dd3,sangattt bagus dan bermanfaat,4,2023-12-22 06:10:09,"Hai, Parent lulu saputrii lulu! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.13.5,Asian Parent
8979,4b3d0d9e-e973-4b77-bb71-27a8b2d10b4b,Bagus,5,2022-12-24 03:14:12,"Hai, Parent Pita Andini! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.12,Asian Parent
41065,d84c5253-f667-429e-9f0e-78c57771a45c,Membantu sekaliii,5,2020-09-26 09:05:06,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.7.11,Asian Parent
32382,92a3e8ab-e615-49b9-b75f-69d57750b877,Menyenangkan,5,2021-04-07 07:38:39,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.1,Asian Parent
44402,01e50be7-6e6f-4492-97e0-4ed671a46566,Sangat membanntu,5,2020-04-27 15:05:10,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
13524,d88a1cb2-d77c-4abb-8e57-30570402f4fc,Sgt baik,5,2022-07-11 09:32:03,"Hai, Parent Kayu Ara! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.9,Asian Parent
24890,6b2bd885-e3b9-4e8c-ace7-c08e9a4ef4b8,Cukup mengedukasi... Trimkasih ♥️,5,2021-10-17 22:34:30,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊

",2.9.30,Asian Parent
39186,5b69aca9-be08-4191-ba09-32f42e29b9ac,Baik,5,2020-11-07 06:21:29,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.8,Asian Parent
64691,effa5545-8d94-444b-9530-29a4cb347eec,Nice,4,2021-01-25 04:37:18,"Hi, Parent! Thanks for your wonderful review - it makes us so happy! What would encourage us even more is a 5-star review from you. We hope you keep loving our app and its features as you continue along your parenting journey. Don't forget to tell your squad to join theAsianparent app community! 😊",2.8.3,Asian Parent
73502,197b35d0-7993-4e09-9c8b-31ada5c6649e,Sangat puas dgn apknya Sangat membantu,5,2021-09-06 17:42:53,"Hallo Mama Mawar Jasmin, terima kasih atas ulasan dan lima bintangnya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan, dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",2.1.8,Hallobumil
24773,bd153923-ac33-4939-a4e1-7306b7b7fd01,Aplikasi bagus untuk menambah ilmu parenting,4,2021-10-19 16:08:38,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",,Asian Parent
11446,5ed134f0-f4d0-41b1-aabc-b351d5310ac4,"Menurut saya aplikasi theAsianparent ini paling bagus diantara aplikasi kehamilan yang lain. Diantara keunggulan nya adalah 1. Kita bisa mencocokan hasil USG janin ,sudah sesuaikah menurut usia kehamilan 2. Kita bisa tahu apakah keluhan yang kita rasakan selama masa kehamilan itu normal atau tidak 3. Kita bisa sharing seputar kehamilan dengan bumil2 yang lain yang terkadang lebih berpengalaman. Pokonya aplikasi theAsianparent meminimalisir kecemasan saat hamil🥰🥰 terimakasih theAsianparent 😘",5,2022-09-16 14:20:40,"Hai, Parent Siti Sopiyah! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.4,Asian Parent
84825,7409db52-9495-4666-8aa9-094442c8e43f,Good job,5,2021-01-10 09:02:38,"Hi Mums, Terima kasih telah menyukai dan menggunakan aplikasi Teman Bumil. Silakan update app Teman Bumil versi baru ya Mums dan jangan lupa share pengalaman Mums di Instagram Mums dan follow terus IG @temanbumil. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih juga atas Bintang Limanya ya Mums :)",,Teman Bumil
58483,969491de-ca37-43c7-9e02-16dd705fceab,Rubbish,1,2022-12-05 22:27:31,"Hi, Parent. Thank you for your review. We apologize for the inconvenience, we understand it can be frustrating. Please send a screenshot of the issue and your account detail to to app.feedback@theasianparent.com, it will help us investigate and assist you better. Thank you.",2.12.12,Asian Parent
88782,30564a3a-43fd-4617-9d95-7fbeeb4f0746,"Bahasanya bagus,visualisasinya lucu,lengkap,namun terkadang loading untuk 
menyesuaikan usia kandungn agak lama..misal udh 2mgg berjalan tapi di 
aplikasi masih mendeteksi usia kandungan sama kayak 2mff sebelumnya",5,2018-07-16 21:50:43,,,Teman Bumil
25400,85121c34-0f72-4a42-8792-2aeb38e187f7,Ok,4,2021-10-05 12:22:32,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.31,Asian Parent
80457,1bec78b7-dcd1-4a6e-a0b4-f4fc9751b1ee,Suka banget sama. Aplikasi ini sangatembantu buat para moms nih apa lagi buat bumil pemula kaya akuh😁🥰,5,2023-08-24 15:29:07,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif karena banyak penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih:)",2.19.7,Teman Bumil
52769,39f20863-9ba0-4ffc-b64d-a4df72cc82e5,sangat bermanfaat bagi kesehatan ibu hamil,5,2019-06-09 20:51:43,"Halo, Bunda Wilda! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.3.1,Asian Parent
25609,e935ed08-8087-434b-a9ab-be407405d4b8,sangat bagus dan memuaskan💨,5,2021-09-29 10:34:40,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊
",2.9.30,Asian Parent
48000,902f9655-f9cf-4941-bae6-dbe644737191,sangat membantu,5,2019-12-07 08:21:13,"Hi, Bunda Evi! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.6,Asian Parent
67102,58c112fd-0ae8-4601-a7b0-1505bde8a3cc,ok,5,2020-06-13 01:49:31,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.6.17,Asian Parent
10254,e28d5854-a517-4280-aff9-46f68b567f08,Asianparent membuat saya gembira,5,2022-10-17 13:04:21,"Hai, Parent Samsung Bengkulu! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊",2.12.7,Asian Parent
19909,125fd097-3b36-4dc8-aa3a-42726c6d7615,"Aplikasi nya bagus banget untuk pemula atau yg baru hamil seperti saya , semua informasi ada dan jelas serta mudah di pahami , bisa lihat bentuk dan perkembangan calon bayi , ah pokoknya lengkap deh apapun ada selain edukasi hiburan ada kontes dll ,pokoknya kalian wajib banget donlod aplikasi ini ,biar sama2 bisa ngerasain aplikasi yg sangat bermanfaat theAsianparent",5,2022-01-11 12:04:45,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
45605,19379e89-5f49-4f6d-aca2-94c469bb8b3c,Sangat membantu di masa kehamilan hingga lahir♥,5,2020-03-08 18:43:44,"Hi, Bunda Amanda Salsabillah! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
53148,71a837de-40b2-46c7-b12c-ceddd2ed9e92,the best,5,2019-05-22 18:44:27,"Hi, Parent! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.2.12,Asian Parent
20412,37279aa9-5d98-48b1-8300-737a4123cbc0,"Masih blm lama pakai ,tp sejauh ini sangat bermanfaat . Menjawab rasa ingin tahu tentang janin yang baru tumbuh . Semoga sehat sampai lahiran , doakan ya .",5,2022-01-01 16:29:15,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.10.7,Asian Parent
34721,0cdf1805-8429-4da0-bf1c-d4f016701463,Sangat puas dan membantu,5,2021-02-22 15:38:15,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.0,Asian Parent
65236,0161b264-bc49-4b1e-88b0-c7742ebd8cd8,Good app,5,2020-12-05 19:00:59,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.7.14,Asian Parent
1070,3fbb0eb2-1bc9-4025-be15-4bf472c44562,Keren aplikasinya... tampilan sederhana namun itulah keunggulannya,5,2020-12-06 01:58:07,"Hai Ayah/Bunda, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasan baiknya 🙏🏻 Semoga aplikasi kami dapat terus membantu dan bermanfaat bagi Ayah/Bunda ya. Kami akan terus kembangkan aplikasi kami agar pengalaman Ayah/Bunda selalu menyenangkan. Semoga Ayah/Bunda dan keluarga sehat selalu, ya! 🤗",2.1.19,Diary Bunda
14278,3d748abb-40d2-42a9-aaf2-7ea832e302f9,"Aplikasi nya bagus,mirip grup2 di FB",5,2022-06-05 08:39:56,"Hai, Parent Mama Chab! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.3,Asian Parent
